Id,Cluster,Segment,PC1,PC2,PC3
898,1,Budget family browsers,-2.4040885981011035,-0.3071307313898145,-1.3002500850672951
10242,1,Budget family browsers,-2.156883688926185,-0.0581221332530402,0.6694025988939329
5835,1,Budget family browsers,-2.8950874582591033,-0.47557210143691275,-1.0952326451404564
6919,1,Budget family browsers,-2.346947967672715,-0.7784695886786085,-0.852074359872991
6197,1,Budget family browsers,-2.9842930470957656,0.7146725687151552,-0.3782220573621724
10475,3,Deal-oriented wine shoppers,-0.49176321151552516,0.3559912676000157,1.053149304141312
4201,3,Deal-oriented wine shoppers,-0.052227030652742944,1.660592280455964,0.5474545239453418
5092,3,Deal-oriented wine shoppers,-0.7046470931901393,2.0878854327677123,0.3877372951174753
6566,3,Deal-oriented wine shoppers,1.0674811452063828,3.3442419150578364,-1.1505214781678377
6613,3,Deal-oriented wine shoppers,-0.25322676804316224,1.738049813578197,-1.5205831020728486
9094,3,Deal-oriented wine shoppers,0.5392989692717665,1.398235959999239,-0.10530920710230253
9847,3,Deal-oriented wine shoppers,0.5392989692717665,1.398235959999239,-0.10530920710230253
10767,2,Affluent omnichannel loyalists,2.689767717306859,-1.0066194144434601,1.5361744386439014
7943,1,Budget family browsers,-1.9600701355951569,-1.908387484738707,0.4304595358536701
1055,1,Budget family browsers,-2.1272062841703105,-0.6912910808891447,1.0543450804133152
1458,1,Budget family browsers,-2.607231800637269,-0.6122551453435795,-0.813910597204658
8402,3,Deal-oriented wine shoppers,1.9672964852539072,0.5609152526090708,0.3291600914401342
6246,2,Affluent omnichannel loyalists,3.6924032230950017,-1.5055715365041271,0.7541338056581912
4654,2,Affluent omnichannel loyalists,2.611379019712383,-1.5563483346058113,0.8868210017736092
6103,1,Budget family browsers,-1.271495517121745,-1.5589288548785516,0.5714183559428986
8147,1,Budget family browsers,-2.877259187431523,0.47143675694098186,-0.14977644156719938
10207,1,Budget family browsers,-3.092210005895795,-1.3227481823821585,-0.6375124012612537
4838,1,Budget family browsers,-3.092210005895795,-1.3227481823821585,-0.6375124012612537
10219,1,Budget family browsers,-2.7595833067088016,-1.2735734545595447,-0.5944991276392111
2176,3,Deal-oriented wine shoppers,1.5097956243357258,0.21952400431508035,-0.5303866259672716
9121,3,Deal-oriented wine shoppers,1.5097956243357258,0.21952400431508035,-0.5303866259672716
5802,1,Budget family browsers,-1.9271379447971062,-1.2823601504467255,-0.14377191209597479
10790,1,Budget family browsers,-3.1468159385297265,-1.3079724837964308,-0.7161342886968025
178,3,Deal-oriented wine shoppers,2.2003292113391306,1.9507810763196913,-0.4163231503696552
2308,3,Deal-oriented wine shoppers,-0.7179606432580607,0.7592419484274148,0.38956688831204583
7431,3,Deal-oriented wine shoppers,1.7997203361532967,0.6685044719941962,-0.3682407162137167
9405,1,Budget family browsers,-1.9308617830134487,0.6403233184682378,0.1442972364386217
10525,1,Budget family browsers,-3.1071643372522835,-1.1716183520171946,-0.782315524845686
7503,2,Affluent omnichannel loyalists,4.99870524404155,-1.441037683400392,-0.6444941036207688
8783,3,Deal-oriented wine shoppers,0.15057171043895873,0.6912149453515766,1.462094136791048
1403,1,Budget family browsers,-2.7242899571647343,-0.14239183422317583,0.19104968898530378
4643,1,Budget family browsers,-1.9847203934364726,-0.668793898899725,-1.4988665468950382
3463,3,Deal-oriented wine shoppers,1.5396296847240205,1.9784000189520792,0.9544983020067529
4055,1,Budget family browsers,-2.4411077616502674,-0.9308646577211659,-0.8982590908975496
7010,2,Affluent omnichannel loyalists,4.03905587252958,-1.2362487705350433,-1.4188378788829907
4767,2,Affluent omnichannel loyalists,4.03905587252958,-1.2362487705350433,-1.4188378788829907
1927,3,Deal-oriented wine shoppers,0.8702836178246919,0.6075625950528851,1.1184187201398177
437,2,Affluent omnichannel loyalists,4.380275592513974,-1.5779382283766117,-1.0837287598757628
4331,2,Affluent omnichannel loyalists,2.662987111452904,-0.8975931424094269,1.8739706301185368
4084,2,Affluent omnichannel loyalists,3.39720292522514,-0.06190400096193468,-1.2700756678114675
8135,1,Budget family browsers,-2.695239903624876,-1.373626505267223,-0.5140933786581354
9750,3,Deal-oriented wine shoppers,1.6750589770049782,2.3945063460540585,-0.6586993967560918
6682,1,Budget family browsers,-2.8918258840507276,-1.2745614314995932,-0.8402599831513721
10581,3,Deal-oriented wine shoppers,-0.9669202638728094,1.917090497833445,-2.214721221875074
3710,1,Budget family browsers,-2.375935121607936,-0.9369312805988399,-0.6082428782832688
5207,3,Deal-oriented wine shoppers,-0.1549255618473394,4.319769138631897,-1.8017558960872773
9360,1,Budget family browsers,-0.6227029350689604,-0.7325341045812578,-0.7330562355022774
4679,3,Deal-oriented wine shoppers,2.6839136364938856,1.5186140453008614,0.8247620727936819
1340,2,Affluent omnichannel loyalists,5.850575800411211,-1.6119062857784903,-0.6039375119362139
10839,1,Budget family browsers,-2.3853789298687724,-0.47802309617325145,0.664264168345498
5303,2,Affluent omnichannel loyalists,2.2947012366004484,-0.933739256511496,0.9920451574847572
9829,1,Budget family browsers,-2.3384441159648386,-0.7057980482928362,-0.7433901398539255
10469,2,Affluent omnichannel loyalists,3.4465599686401918,-1.198595607547695,0.2731455440747019
3602,1,Budget family browsers,-0.9825872544879543,0.0539704445643874,1.4316237081037915
4756,2,Affluent omnichannel loyalists,2.6919114250612477,-0.395776675674927,0.035692942453847486
8181,1,Budget family browsers,-1.9181603508251805,-0.24543053739955126,-1.2928637156970677
6958,1,Budget family browsers,-2.654958317074712,-1.505959580799697,-0.27256040172531065
10856,1,Budget family browsers,-1.9615220957943855,-0.43672956498366167,1.3229298084853802
3321,3,Deal-oriented wine shoppers,-0.036155944364323546,2.309699824084662,1.8710634818911813
5394,1,Budget family browsers,-2.367704845664224,-0.006369996885929712,0.25753887480988047
433,3,Deal-oriented wine shoppers,-0.6401811707321067,3.0183566453130193,-0.5369770727442534
6320,2,Affluent omnichannel loyalists,3.0641700514559274,-0.7389265451706937,0.553976885444183
5376,2,Affluent omnichannel loyalists,2.2903926850028533,0.793567587634593,-1.57416507256825
1867,2,Affluent omnichannel loyalists,2.6887559891517676,-0.15158438338638258,-1.107899139742902
4324,3,Deal-oriented wine shoppers,-0.2693371895766828,1.7465654742334955,-2.3563980688823314
3661,2,Affluent omnichannel loyalists,3.107530277905152,-1.3879949967871328,0.5902644207101562
521,3,Deal-oriented wine shoppers,0.20419086183977045,0.25308353112616816,-1.7408605667837838
10403,1,Budget family browsers,-2.6914485178871534,-0.5383255127564315,-1.1160083301384363
7186,1,Budget family browsers,-2.609036704480579,-0.37066467883760995,0.5068241429302884
4329,1,Budget family browsers,-2.970193506144041,-1.095033891872809,-0.6231620298784407
4394,2,Affluent omnichannel loyalists,2.801351915926102,-0.2859544441803433,1.5383152309620238
1717,1,Budget family browsers,-1.5536224905332858,0.04901937451672398,-1.4216824249808167
1016,1,Budget family browsers,-2.0837694375592433,-0.0237401145883744,1.0118132247303733
3783,1,Budget family browsers,-1.9442014410097979,-0.03648831582974683,0.8424923667315076
5848,2,Affluent omnichannel loyalists,4.37699102966551,-1.245951974736507,-0.3376800524966363
10727,3,Deal-oriented wine shoppers,2.066050899943455,0.8568504970361865,-1.0603186988167215
5299,3,Deal-oriented wine shoppers,2.066050899943455,0.8568504970361865,-1.0603186988167215
6872,3,Deal-oriented wine shoppers,-0.05194469129707924,0.5520662473563607,1.654298450141625
1143,1,Budget family browsers,-2.64212762430128,-0.967234021160635,-0.8468981235001694
10381,1,Budget family browsers,-2.068764680035527,-0.5113454677623583,1.3444170957035577
11007,1,Budget family browsers,-2.883955902327346,-1.2295952327856405,-0.4959637382930791
9145,2,Affluent omnichannel loyalists,3.96438552567346,-0.14097727102177657,-0.08353250259390847
5267,1,Budget family browsers,-2.645828915280857,-1.3525267578466766,-0.34424059859059447
9738,1,Budget family browsers,-2.3708764500266684,-0.8771425405997336,-0.5527270675522677
10212,1,Budget family browsers,-2.3708764500266684,-0.8771425405997336,-0.5527270675522677
10010,1,Budget family browsers,-2.5123732659513633,1.0814837382675206,-0.5420569215905806
10069,1,Budget family browsers,-3.0009653119736677,-1.0581072912537708,-1.2272553559417676
2694,1,Budget family browsers,-2.0680871874270492,-0.46790745116673604,1.3527735738586621
10613,1,Budget family browsers,-2.1418646448720446,0.5287353443005179,0.32196168438735706
4646,2,Affluent omnichannel loyalists,3.33364821664595,-0.3840084099423465,-0.06567440047029231
6935,2,Affluent omnichannel loyalists,3.33364821664595,-0.3840084099423465,-0.06567440047029231
5596,3,Deal-oriented wine shoppers,0.5787031719841093,1.3536708288627484,1.110651141685841
1044,3,Deal-oriented wine shoppers,0.7027571833911127,-0.014839213688831135,0.3320368117602286
9274,2,Affluent omnichannel loyalists,4.912260609285521,-1.5245017020249978,-1.667030504104398
9076,1,Budget family browsers,-2.3389293659802193,0.236077088072236,-0.9910317438021696
4947,2,Affluent omnichannel loyalists,5.543266604135339,-1.2688069117796794,-1.2940898488386374
10176,3,Deal-oriented wine shoppers,-0.1744087319648084,2.727554958826915,-0.3473840772941244
3507,2,Affluent omnichannel loyalists,2.884129147236456,-1.5646469764179005,-2.3753058244923637
9235,1,Budget family browsers,-2.6050479838652545,-0.4375149045581587,0.6195520719788746
10341,1,Budget family browsers,-0.15027686805862098,-1.6355111411999197,0.6672837925196233
2639,1,Budget family browsers,-2.219415994619146,0.3387908005087527,0.0921124687669547
6201,1,Budget family browsers,-2.601523744733109,0.06794446715801243,0.24015854047934587
7397,3,Deal-oriented wine shoppers,0.17496187355121903,2.0199318970602853,0.39865562398226945
2181,2,Affluent omnichannel loyalists,2.2149796634838923,-1.799212434403413,0.5501230441609462
1204,3,Deal-oriented wine shoppers,2.6441914810254414,2.7895430741833844,0.48001053547314715
1170,1,Budget family browsers,-1.8260289265677634,0.13238540518928574,-1.5973123288210687
8812,1,Budget family browsers,-2.8520389965898354,-0.9280659092963062,-0.8644326065937012
4690,3,Deal-oriented wine shoppers,-0.2799016177986391,2.3217270242243755,0.2392494579551448
1715,1,Budget family browsers,-2.6613944081184466,-0.9566897561787644,-0.6893923018354613
10821,3,Deal-oriented wine shoppers,-1.6283680538932066,1.8720933418288752,-0.29728592571064993
6543,2,Affluent omnichannel loyalists,3.567356440017226,-2.240245533586264,-0.8934053968507586
7119,2,Affluent omnichannel loyalists,1.3442851686639083,-1.7174045391597805,0.8979355347045318
3518,1,Budget family browsers,-2.9213854198931046,-1.2170718152473676,-0.8129336187832239
1245,3,Deal-oriented wine shoppers,1.2871006433872838,2.3112402124449964,0.5538663755932459
2561,3,Deal-oriented wine shoppers,1.2871006433872838,2.3112402124449964,0.5538663755932459
9624,2,Affluent omnichannel loyalists,1.5022006240294425,-1.3103046104128586,0.9651843079006709
10509,1,Budget family browsers,-2.6771023536207736,0.3387421665767714,0.08774467832968108
7629,1,Budget family browsers,-2.858951428887341,-0.0041914573115244946,0.0305710400119225
7875,2,Affluent omnichannel loyalists,3.2761785521435365,-0.7136510245851541,1.6121252654373694
2815,1,Budget family browsers,-2.0874877100634475,-0.61182449790449,-1.0263206820704684
2936,1,Budget family browsers,-2.87745038782456,-1.3622466023347712,-0.3791268476302312
3665,1,Budget family browsers,-2.6291784118155523,-0.3699729358143258,-1.1837171955707766
10888,3,Deal-oriented wine shoppers,0.9088712597823797,-0.08788612659889285,-0.7383233566921361
6637,2,Affluent omnichannel loyalists,3.7384943898867253,-2.1210455913881687,-1.4881319583977177
5077,2,Affluent omnichannel loyalists,2.919004879946577,0.35532608569281027,0.7593199359102274
6173,2,Affluent omnichannel loyalists,2.919004879946577,0.35532608569281027,0.7593199359102274
3969,1,Budget family browsers,-1.3190885867531164,-0.3413566328793398,0.9938758035446356
4580,2,Affluent omnichannel loyalists,4.92777702764498,0.5938877307276935,-0.7912311728900997
663,1,Budget family browsers,-1.66592523340599,-1.6559629633601676,0.7744956783801903
8299,1,Budget family browsers,-1.66592523340599,-1.6559629633601676,0.7744956783801903
8945,1,Budget family browsers,-1.2297408009606063,0.5092599491962015,1.170748962708215
10870,3,Deal-oriented wine shoppers,2.674920835645247,1.544783681224494,-1.2639405582648509
1184,3,Deal-oriented wine shoppers,1.13915684518705,2.916719518935309,1.7000801083499553
6141,1,Budget family browsers,-1.050317227829316,0.10658950103971163,-0.9530189996531186
8825,3,Deal-oriented wine shoppers,-0.4293863500320251,3.0436896654426175,-1.8000347113896706
2217,1,Budget family browsers,-2.686089792273368,-0.6584892152837096,0.6593510015639664
4102,1,Budget family browsers,-2.686089792273368,-0.6584892152837096,0.6593510015639664
4653,1,Budget family browsers,-2.108513116510192,0.19745902926225248,-1.007798760557383
10092,3,Deal-oriented wine shoppers,2.446173155412511,1.5566555524764114,0.7057063120754373
5788,1,Budget family browsers,-1.3974880867254178,-0.6400797132341136,-0.5098304250452357
4669,1,Budget family browsers,-2.1473377497381954,-0.5607347725234594,-1.2841611389715433
6295,3,Deal-oriented wine shoppers,1.0496387711834252,2.950554927787711,-0.405668576199722
7453,3,Deal-oriented wine shoppers,0.5716833248722117,0.850109226127944,-0.277760259813953
10841,3,Deal-oriented wine shoppers,0.44417716715619704,0.5882344300005699,0.8895613383240949
821,2,Affluent omnichannel loyalists,4.221169591454155,-0.9573077920725235,0.9809240937397667
3933,3,Deal-oriented wine shoppers,0.19978314001122405,1.5446663881071543,-2.9642356510224843
1225,2,Affluent omnichannel loyalists,4.884104305348039,-1.482414391569548,-1.5095859870297406
7059,2,Affluent omnichannel loyalists,4.884104305348039,-1.482414391569548,-1.5095859870297406
5633,1,Budget family browsers,-1.4777773245142887,1.597664859830516,-0.17152616053442973
843,3,Deal-oriented wine shoppers,1.354254223096669,0.6070228535863091,-1.5543847456166024
6211,1,Budget family browsers,-2.491536205018414,-1.4263831387026296,-0.12664560699186594
7007,1,Budget family browsers,-2.9684671320982616,-0.8247367483193975,-1.3846126681230808
9671,1,Budget family browsers,-2.8695465011684944,0.8592649635005712,-0.5974955325356329
8975,1,Budget family browsers,-2.8695465011684944,0.8592649635005712,-0.5974955325356329
6616,3,Deal-oriented wine shoppers,0.9294163633050952,-0.10184474475876373,1.0193921492121079
6248,2,Affluent omnichannel loyalists,4.5808685546691805,-0.1224956689435159,0.9920729289986311
7428,2,Affluent omnichannel loyalists,5.464748819564696,-2.532713285765637,-2.1184239377028335
3075,2,Affluent omnichannel loyalists,0.7040979993185199,-1.6273865965600574,1.1584442195661142
2937,3,Deal-oriented wine shoppers,1.3844343460349615,1.7695541227201905,0.7302171407128444
203,2,Affluent omnichannel loyalists,3.8384198678638954,-0.696336796995533,1.091524104351068
2021,2,Affluent omnichannel loyalists,4.531394561897781,1.1220436549645556,-0.9212600943969126
880,1,Budget family browsers,-1.9654450275494153,-1.1119325424797628,-0.48132421052807095
524,1,Budget family browsers,-1.9654450275494153,-1.1119325424797628,-0.48132421052807095
10837,1,Budget family browsers,-2.423712085895459,-1.3776890967346755,-0.5525599459818045
7011,1,Budget family browsers,-2.3457773292381,-0.38761198864719887,-0.7550390795779031
4184,3,Deal-oriented wine shoppers,-0.751005387226621,0.23113622623859856,1.424335099411497
7679,1,Budget family browsers,-1.674172090408041,-1.8143595920938138,0.9189798976035267
7485,1,Budget family browsers,-1.6084640424366614,0.10125728575258579,0.7015372221442792
7530,1,Budget family browsers,-1.6084640424366614,0.10125728575258579,0.7015372221442792
